,km,year,test_cost,price,num_of_hand,Engine_Size,electric,disel,gasoline,automatic,manual,private,leasing,rent,else,Manufacturer
8002,28000,2020,1235,81900,1,1248.0,0,0,1,1,0,1,0,0,0,35
8003,105000,2019,1353,85000,1,1591.0,0,0,1,1,0,1,0,0,0,13
8005,220000,2013,1074,150000,2,1396.0,0,0,1,1,0,0,1,0,0,13
8006,20726,2020,1235,81900,1,1248.0,0,0,1,1,0,1,0,0,0,35
8007,57000,2020,2019,130950,4,1498.0,0,0,1,1,0,0,1,0,0,27
8008,95000,2017,2563,160000,3,1798.0,0,0,1,1,0,1,0,0,0,1
8009,56660,2020,1811,77503,1,1798.0,0,0,1,1,0,0,0,1,0,21
8011,505,2023,3190,325000,1,1332.0,1,0,1,1,0,0,0,0,1,0
8012,79000,2020,2019,135000,1,1498.0,0,0,1,1,0,1,0,0,0,27
8013,91945,2019,1835,74900,1,1199.0,0,0,1,1,0,0,1,0,0,26
8014,136202,2020,1811,60900,1,1461.0,0,1,0,1,0,0,1,0,0,36
8015,505,2023,3190,319900,1,1395.0,1,0,1,1,0,0,0,0,1,34
8016,208000,2014,1424,58000,2,1598.0,0,0,1,1,0,0,1,0,0,12
8017,220000,2010,1262,150000,1,1591.0,0,0,1,1,0,1,0,0,0,13
8018,27000,2021,2417,180000,2,1998.0,0,0,1,1,0,0,1,0,0,17
8019,505,2023,2028,389000,1,2151.0,0,1,0,1,0,0,0,0,1,13
8020,13000,2022,1235,83000,2,1197.0,0,0,1,1,0,1,0,0,0,35
8021,155000,2013,1962,69999,2,1984.0,0,0,1,1,0,1,0,0,0,1
8022,110000,2017,2019,149800,5,1984.0,0,0,1,1,0,1,0,0,0,28
8023,29000,2020,2417,147000,2,1591.0,0,0,1,1,0,1,0,0,0,13
8024,54000,2022,3366,250260,3,1898.0,0,1,0,1,0,0,1,0,0,4
8025,108000,2018,3357,173000,2,3497.0,0,0,1,1,0,1,0,0,0,29
8026,505,2023,3190,239900,1,1332.0,1,0,1,1,0,0,0,0,1,20
8027,191000,2016,1962,77000,2,2157.0,0,1,0,1,0,0,1,0,0,22
8028,156000,2018,1835,89000,1,1968.0,0,1,0,1,0,1,0,0,0,28
8029,144000,2014,1424,50000,3,1496.0,0,0,1,1,0,1,0,0,0,17
8030,49000,2019,2019,133000,2,1999.0,0,0,1,1,0,1,0,0,0,13
8031,1,2023,2417,183900,1,1998.0,0,0,1,1,0,0,1,0,0,17
8032,214000,2013,1584,29000,3,2384.0,0,0,1,1,0,1,0,0,0,37
8033,505,2023,2417,194990,1,1598.0,0,0,1,1,0,0,0,0,1,32
8034,46000,2022,3366,260000,1,1968.0,0,1,0,1,0,1,0,0,0,27
8035,138000,2020,4731,229900,1,1995.0,0,0,1,1,0,1,0,0,0,5
8036,505,2023,4731,470000,1,1496.0,0,0,1,1,0,1,0,0,0,0
8037,285000,2016,1693,39000,2,1461.0,0,1,0,1,0,1,0,0,0,36
8038,147000,2009,1074,10000,3,1587.0,0,0,1,1,0,1,0,0,0,26
8039,310000,2011,1262,25000,3,1339.0,0,0,1,1,0,0,1,0,0,10
8040,99000,2016,2397,169000,1,1969.0,0,1,0,1,0,1,0,0,0,11
8041,245000,2009,1508,27999,1,1991.0,0,1,0,1,0,1,0,0,0,37
8042,88000,2018,2019,155900,1,1968.0,0,1,0,1,0,1,0,0,0,27
8043,505,2023,1811,149000,1,998.0,0,0,1,1,0,1,0,0,0,13
8044,505,2023,3190,334950,1,1332.0,1,0,1,1,0,0,0,0,1,7
8045,505,2023,3190,355950,1,1332.0,1,0,1,1,0,0,0,0,1,7
8046,505,2023,4731,345450,1,1332.0,1,0,1,1,0,0,0,0,1,7
8047,505,2023,3190,125895,1,1498.0,0,0,1,1,0,0,0,0,1,10
8049,505,2023,3509,481950,1,1969.0,1,0,1,1,0,0,0,0,1,11
8050,190000,2013,1693,65000,3,1987.0,0,0,1,1,0,1,0,0,0,12
8051,4000,2022,1811,180000,2,1798.0,0,0,1,1,0,1,0,0,0,12
8052,177000,2014,1424,65000,3,1598.0,0,0,1,1,0,1,0,0,0,12
8053,2500,2022,2417,190000,2,2488.0,0,0,1,1,0,1,0,0,0,17
8054,180000,2019,3357,310000,1,2755.0,0,1,0,1,0,1,0,0,0,12
8055,122000,2018,1604,79000,1,999.0,0,0,1,1,0,0,1,0,0,27
8056,63000,2020,3366,174500,1,1999.0,0,0,1,1,0,1,0,0,0,29
8057,37000,2019,3357,196900,3,2261.0,0,0,1,1,0,1,0,0,0,29
8058,198000,2011,1427,46900,4,1998.0,0,0,1,1,0,0,1,0,0,13
8059,160000,2015,2397,105900,2,2494.0,0,0,1,1,0,1,0,0,0,15
8060,158000,2015,1205,29000,3,1598.0,0,0,1,1,0,0,1,0,0,21
8061,127000,2019,1604,101000,2,1498.0,0,0,1,1,0,0,1,0,0,27
8062,55000,2017,1835,100000,3,999.0,0,0,1,1,0,1,0,0,0,1
8063,119000,2011,1726,39900,1,2997.0,0,0,1,1,0,0,1,0,0,33
8064,183000,2017,1693,96000,2,1995.0,0,0,1,1,0,1,0,0,0,23
8065,16000,2021,4731,369900,1,1998.0,1,0,1,1,0,1,0,0,0,6
8070,505,2023,3190,339000,1,2261.0,0,0,1,1,0,0,0,0,1,29
8071,505,2023,4321,335000,1,2261.0,0,0,1,1,0,0,0,0,1,29
8072,148000,2016,1962,121999,1,1984.0,0,0,1,1,0,1,0,0,0,27
8073,197000,2013,2397,99900,2,2987.0,0,1,0,1,0,1,0,0,0,7
8075,65000,2020,2130,146500,2,1591.0,0,0,1,1,0,1,0,0,0,35
8076,90000,2019,2019,178500,1,1498.0,0,0,1,1,0,1,0,0,0,27
8077,100000,2016,1584,98500,2,1395.0,0,0,1,1,0,1,0,0,0,27
8078,45000,2019,2019,178500,1,1987.0,0,0,1,1,0,1,0,0,0,12
8079,27000,2021,3366,239500,2,1395.0,1,0,1,1,0,1,0,0,0,27
8080,55000,2018,2563,166500,2,1499.0,0,0,1,1,0,1,0,0,0,6
8081,55000,2018,2563,166500,2,1499.0,0,0,1,1,0,1,0,0,0,6
8082,155000,2017,2563,148500,1,2488.0,0,0,1,1,0,1,0,0,0,17
8083,110000,2018,1353,79500,2,999.0,0,0,1,1,0,1,0,0,0,0
8084,110000,2020,1811,127500,1,1998.0,0,0,1,1,0,1,0,0,0,17
8085,32000,2019,1835,137500,2,1999.0,0,0,1,1,0,1,0,0,0,13
8086,75000,2018,2019,138500,1,1395.0,0,0,1,1,0,1,0,0,0,1
8087,82000,2018,1604,72000,1,1197.0,0,0,1,1,0,0,1,0,0,36
8088,200000,2011,1726,50000,2,2500.0,0,0,1,1,0,1,0,0,0,15
8089,115000,2020,1604,100000,2,1461.0,0,1,0,1,0,1,0,0,0,36
8090,14730,2022,3392,401400,1,1998.0,0,0,1,1,0,1,0,0,0,6
8091,94000,2017,2019,109900,3,1999.0,0,0,1,1,0,1,0,0,0,35
8092,90000,2017,2019,116400,1,1395.0,0,0,1,1,0,1,0,0,0,27
8093,82000,2018,1353,104000,2,999.0,0,0,1,1,0,1,0,0,0,25
8094,40000,2020,2019,143000,1,1332.0,0,0,1,1,0,1,0,0,0,21
8095,93000,2019,2019,106603,2,1490.0,0,0,1,1,0,0,1,0,0,37
8096,505,2023,3366,300000,1,1498.0,0,0,1,1,0,0,0,0,1,1
8097,505,2023,3366,300000,1,1498.0,0,0,1,1,0,0,0,0,1,1
8098,505,2023,1367,162000,1,1490.0,0,0,1,1,0,0,0,0,1,12
8099,122000,2011,1508,79900,3,3604.0,0,0,1,1,0,1,0,0,0,7
8100,40000,2020,2417,180000,1,1968.0,0,1,0,1,0,1,0,0,0,27
8101,14527,2022,4731,325000,1,1332.0,0,0,1,1,0,1,0,0,0,0
8102,140000,2015,1962,99000,3,2494.0,0,0,1,1,0,1,0,0,0,15
8103,505,2023,4731,354808,1,1332.0,0,0,1,1,0,1,0,0,0,0
8104,121630,2020,2019,96903,1,1490.0,0,0,1,1,0,0,1,0,0,37
8105,170000,2017,1604,65900,2,1461.0,0,1,0,1,0,0,1,0,0,36
8106,86000,2021,2417,144000,1,1498.0,0,0,1,1,0,0,1,0,0,28
8107,178096,2017,1353,60000,2,1368.0,0,0,1,1,0,0,1,0,0,13
8108,95000,2019,3357,229000,1,1998.0,0,0,1,1,0,1,0,0,0,6
8109,505,2023,3190,344800,1,1395.0,1,0,1,1,0,0,0,0,1,1
8110,75000,2019,1835,125000,1,1999.0,0,0,1,1,0,1,0,0,0,35
8111,108000,2021,4731,365000,1,2755.0,0,1,0,1,0,0,1,0,0,12
8112,77000,2017,3357,249000,3,1991.0,1,0,1,1,0,1,0,0,0,0
8113,180000,2017,3357,240000,2,2993.0,0,1,0,1,0,1,0,0,0,6
8115,30000,2021,2417,150000,1,1999.0,0,0,1,1,0,1,0,0,0,13
8116,146000,2019,2019,180000,2,2487.0,0,0,1,1,0,1,0,0,0,12
8117,14527,2022,4731,358336,1,1332.0,0,0,1,1,0,1,0,0,0,0
8119,103000,2017,1604,74999,2,999.0,0,0,1,1,0,0,1,0,0,27
8120,108000,2012,1508,79999,1,1984.0,0,0,1,1,0,0,1,0,0,1
8121,156000,2014,2397,79900,3,3564.0,0,0,1,1,0,1,0,0,0,37
8122,80000,2017,2563,200000,2,1991.0,0,0,1,1,0,1,0,0,0,0
8123,154000,2017,1693,94900,2,1595.0,0,0,1,1,0,0,0,0,1,20
8124,117000,2019,1102,64999,1,1248.0,0,0,1,1,0,0,1,0,0,13
8125,123000,2018,1604,95000,2,1580.0,0,0,1,1,0,0,1,0,0,13
8126,44000,2020,3366,200000,2,3649.0,0,0,1,1,0,1,0,0,0,37
8128,110000,2017,1102,35000,1,898.0,0,0,1,1,0,0,0,0,1,8
8129,120000,2017,2563,165000,3,1595.0,0,0,1,1,0,1,0,0,0,20
8131,48000,2019,1604,127000,1,1395.0,0,0,1,1,0,1,0,0,0,25
8132,92521,2020,1811,67803,1,1798.0,0,0,1,1,0,0,1,0,0,21
8133,144000,2019,1604,82353,2,999.0,0,0,1,1,0,0,1,0,0,27
8134,49900,2017,1424,87000,3,1998.0,0,0,1,1,0,0,0,0,1,17
8136,16000,2021,3366,330000,2,2261.0,0,0,1,1,0,1,0,0,0,29
8137,69000,2018,3357,269999,3,1991.0,0,0,1,1,0,1,0,0,0,0
8138,32000,2018,1353,84900,2,1496.0,0,0,1,1,0,1,0,0,0,12
8139,14527,2022,3392,319900,1,1995.0,0,0,1,1,0,0,0,0,1,7
8140,13526,2021,3366,218000,2,1499.0,0,0,1,1,0,1,0,0,0,6
8141,127000,2019,2019,108000,1,1490.0,0,0,1,1,0,1,0,0,0,37
8142,120000,2017,1962,159000,2,1595.0,0,0,1,1,0,1,0,0,0,20
8143,164000,2012,1693,46900,2,1999.0,0,0,1,1,0,0,1,0,0,17
8144,96000,2014,2397,195000,2,2979.0,0,0,1,1,0,1,0,0,0,6
8145,199000,2016,1693,109000,1,1998.0,0,0,1,1,0,1,0,0,0,19
8146,14527,2022,4731,480000,1,1991.0,0,0,1,1,0,1,0,0,0,0
8147,127000,2016,2664,129900,3,1984.0,0,0,1,1,0,1,0,0,0,25
8148,14527,2022,4731,335000,1,1998.0,1,0,1,1,0,1,0,0,0,6
8149,14527,2022,4731,459999,1,3604.0,0,0,1,1,0,0,0,0,1,7
8150,99000,2019,1835,115000,2,1999.0,0,0,1,1,0,0,0,0,1,35
8151,270000,2012,1262,19999,1,1596.0,0,0,1,1,0,0,0,0,1,29
8152,67000,2020,2130,115000,2,1598.0,0,1,0,1,0,0,0,0,1,35
8153,260000,2013,2397,214000,2,2982.0,0,1,0,1,0,0,0,0,1,12
8154,37000,2019,3357,265000,1,3604.0,0,0,1,1,0,1,0,0,0,7
8156,58000,2019,3357,175000,1,3497.0,0,0,1,1,0,1,0,0,0,29
8157,120000,2018,1076,59900,1,1248.0,0,0,1,1,0,1,0,0,0,35
8159,14527,2022,1811,165000,1,1798.0,0,0,1,1,0,1,0,0,0,12
8160,14527,2022,1811,165000,1,1798.0,0,0,1,1,0,1,0,0,0,12
8161,51000,2019,2563,170000,1,1999.0,0,0,1,1,0,1,0,0,0,29
8162,80003,2021,1811,116303,1,1798.0,0,0,1,1,0,0,1,0,0,12
8163,75000,2019,3357,280000,1,1998.0,1,0,1,1,0,1,0,0,0,6
8164,190000,2017,3357,120000,1,3497.0,0,0,1,1,0,1,0,0,0,29
8165,91334,2020,1529,63050,1,999.0,0,0,1,1,0,0,1,0,0,36
8166,77302,2021,1811,116303,1,1798.0,0,0,1,1,0,0,1,0,0,12
8167,41000,2020,1835,121900,1,1591.0,0,0,1,1,0,1,0,0,0,35
8168,24000,2020,1835,129900,1,1798.0,0,0,1,1,0,1,0,0,0,12
8169,88000,2012,1726,89900,2,2979.0,0,0,1,1,0,1,0,0,0,6
8170,121295,2020,1604,77900,1,1461.0,0,1,0,1,0,0,1,0,0,36
8171,200000,2010,1369,17000,3,1997.0,0,0,1,1,0,1,0,0,0,36
8172,108810,2016,1693,87203,2,1999.0,0,0,1,1,0,1,0,0,0,13
8173,13700,2020,1235,82900,1,1399.0,0,0,1,1,0,1,0,0,0,37
8174,505,2023,4731,327000,1,2755.0,0,1,0,1,0,0,0,0,1,12
8175,110000,2020,1604,93000,1,999.0,0,0,1,1,0,0,1,0,0,27
8176,230000,2014,1424,100000,2,1197.0,0,0,1,1,0,0,1,0,0,27
8177,200000,2016,1962,95000,2,1798.0,0,0,1,1,0,1,0,0,0,27
8178,80000,2019,1835,106603,1,1984.0,0,0,1,1,0,1,0,0,0,27
8179,66500,2020,2417,164900,1,1987.0,0,0,1,1,0,1,0,0,0,12
8180,228000,2009,1369,22000,3,1339.0,0,0,1,1,0,1,0,0,0,10
8181,5459,2022,1529,113400,1,1368.0,0,0,1,1,0,0,1,0,0,13
8182,119125,2020,1811,85900,1,1498.0,0,0,1,1,0,0,1,0,0,27
8183,147409,2020,1811,76900,1,1498.0,0,0,1,1,0,0,1,0,0,27
8184,269000,2008,1262,18500,3,1999.0,0,0,1,1,0,0,1,0,0,17
8185,110000,2017,1353,150000,2,1197.0,0,0,1,1,0,1,0,0,0,36
8186,160000,2019,1835,110000,1,1498.0,0,0,1,1,0,1,0,0,0,27
8187,59000,2019,2019,100000,1,1498.0,0,0,1,1,0,1,0,0,0,29
8188,192000,2018,1604,68000,2,1395.0,0,0,1,1,0,0,0,1,0,27
8189,71000,2019,2563,189800,3,1984.0,0,0,1,1,0,1,0,0,0,25
8190,140000,2013,985,23900,2,1248.0,0,0,1,0,1,1,0,0,0,13
8191,51000,2020,2130,108900,1,1332.0,0,0,1,1,0,0,1,0,0,21
8192,46000,2020,2417,129000,2,1498.0,0,0,1,1,0,0,1,0,0,1
8193,202000,2010,880,20999,3,1086.0,0,0,1,1,0,1,0,0,0,13
8194,74545,2020,1835,109900,1,1580.0,0,0,1,1,0,0,1,0,0,35
8195,14527,2022,1604,164900,1,1798.0,0,0,1,1,0,0,0,0,1,12
8197,154000,2015,1424,29900,1,1362.0,0,0,1,1,0,0,1,0,0,2
8198,158000,2017,2019,95000,3,1499.0,0,0,1,1,0,0,1,0,0,6
8199,96000,2019,2563,210000,4,1995.0,0,0,1,1,0,1,0,0,0,7
8201,505,2023,2417,210000,1,1798.0,0,0,1,1,0,0,0,0,1,12
8202,89647,2020,2019,81900,1,1199.0,0,0,1,1,0,0,1,0,0,26
8203,40000,2018,3357,329000,3,2979.0,0,0,1,1,0,1,0,0,0,16
8204,505,2023,4731,435000,1,1998.0,0,0,1,1,0,1,0,0,0,6
8205,112000,2020,2130,112000,1,1499.0,0,1,0,1,0,0,0,0,1,26
8206,93395,2020,1529,63050,1,999.0,0,0,1,1,0,0,1,0,0,36
8207,85000,2019,2563,153000,1,1395.0,0,0,1,1,0,1,0,0,0,1
8208,505,2023,3190,290000,1,1898.0,0,1,0,0,1,0,0,0,1,4
8209,85000,2019,3357,245000,2,1991.0,0,0,1,1,0,1,0,0,0,0
8210,125000,2015,1962,83000,1,1598.0,0,0,1,1,0,1,0,0,0,6
8211,260000,2008,1427,16999,4,2261.0,0,0,1,1,0,1,0,0,0,29
8212,150000,2017,2019,150000,3,1999.0,0,0,1,1,0,1,0,0,0,13
8213,134000,2018,1604,85000,2,1591.0,0,0,1,1,0,0,1,0,0,35
8214,505,2023,1235,94000,1,1197.0,0,0,1,1,0,0,0,0,1,13
8215,505,2023,1235,94000,1,1197.0,0,0,1,1,0,0,0,0,1,13
8216,505,2023,1235,94000,1,1197.0,0,0,1,1,0,0,0,0,1,13
8217,505,2023,1235,94000,1,1197.0,0,0,1,1,0,0,0,0,1,13
8218,505,2023,1235,94000,1,1197.0,0,0,1,1,0,0,0,0,1,13
8219,505,2023,1235,94000,1,1197.0,0,0,1,1,0,0,0,0,1,13
8220,13000,2021,2417,159000,2,1498.0,0,0,1,1,0,1,0,0,0,1
8221,124000,2019,2019,157000,1,1968.0,0,1,0,1,0,1,0,0,0,27
8222,211233,2014,1424,55000,3,1598.0,0,0,1,1,0,0,1,0,0,12
8223,505,2023,3366,299900,1,1499.0,0,0,1,1,0,0,0,0,1,6
8224,505,2023,3366,294900,1,1499.0,0,0,1,1,0,0,0,0,1,6
8225,505,2023,3366,290900,1,1499.0,0,0,1,1,0,0,0,0,1,6
8227,505,2023,1811,170000,1,1998.0,0,0,1,1,0,1,0,0,0,17
8228,94000,2020,4731,289000,1,2487.0,0,0,1,1,0,1,0,0,0,12
8229,80000,2017,2563,125000,3,2494.0,0,0,1,1,0,1,0,0,0,15
8231,505,2023,3366,295000,1,1477.0,1,0,1,1,0,1,0,0,0,11
8233,180000,2008,1074,19000,3,1490.0,0,0,1,1,0,1,0,0,0,24
8234,230000,2012,1262,24999,3,1461.0,0,1,0,1,0,0,1,0,0,36
8235,505,2023,3362,289000,1,2261.0,0,0,1,1,0,0,0,0,1,29
8237,505,2023,3190,346500,1,1332.0,1,0,1,1,0,0,0,0,1,0
8238,505,2023,3190,346500,1,1332.0,1,0,1,1,0,0,0,0,1,0
8239,505,2023,3190,345450,1,1332.0,0,0,1,1,0,0,0,0,1,0
8240,505,2023,4731,375000,1,2755.0,0,1,0,1,0,0,0,0,1,12
8241,170000,2015,1962,99000,4,2494.0,0,0,1,1,0,1,0,0,0,15
8242,24000,2021,2130,145000,2,1591.0,0,0,1,1,0,1,0,0,0,35
8243,100000,2016,2397,270000,4,2996.0,0,0,1,1,0,1,0,0,0,0
8244,96000,2020,1353,73000,1,999.0,0,0,1,1,0,0,1,0,0,27
8245,505,2023,3190,365000,1,1395.0,1,0,1,1,0,0,0,0,1,1
8246,69000,2018,3357,230000,2,1969.0,1,0,1,1,0,1,0,0,0,11
8247,139000,2018,2019,99900,1,1560.0,0,1,0,1,0,1,0,0,0,31
8248,138000,2015,1693,60900,1,2488.0,0,0,1,1,0,0,1,0,0,17
8249,62937,2019,2563,200000,1,1969.0,1,0,1,1,0,0,0,0,1,11
8250,505,2023,4731,449000,1,1991.0,0,0,1,1,0,1,0,0,0,0
8251,170000,2010,1726,215000,2,2982.0,0,1,0,1,0,1,0,0,0,12
8252,505,2023,3366,320000,1,1984.0,0,0,1,1,0,0,0,0,1,34
8253,505,2023,3190,339000,1,1395.0,1,0,1,1,0,0,0,0,1,1
8255,195000,2018,1604,97500,2,1580.0,0,0,1,1,0,1,0,0,0,35
8256,58000,2019,2563,225500,1,2199.0,0,1,0,1,0,1,0,0,0,35
8257,160000,2018,1353,68500,1,999.0,0,0,1,1,0,1,0,0,0,27
8258,115000,2016,1424,74500,2,1591.0,0,0,1,1,0,1,0,0,0,13
8259,150000,2018,1604,106500,1,1395.0,0,0,1,1,0,1,0,0,0,27
8260,40000,2021,1811,153500,1,999.0,0,0,1,1,0,1,0,0,0,27
8261,135000,2019,1604,129500,1,1798.0,0,0,1,1,0,1,0,0,0,12
8262,50000,2019,1835,139500,1,1368.0,0,0,1,1,0,1,0,0,0,7
8263,77000,2019,1835,132500,2,1999.0,0,0,1,1,0,1,0,0,0,13
8264,148000,2014,2397,169000,2,1991.0,0,0,1,1,0,1,0,0,0,20
8265,505,2023,1811,133000,1,1199.0,0,0,1,1,0,1,0,0,0,2
8266,25000,2021,4731,353400,2,1998.0,1,0,1,1,0,1,0,0,0,6
8267,92000,2013,1693,67000,3,1598.0,0,0,1,1,0,1,0,0,0,18
8268,44000,2021,3366,229900,1,1998.0,0,0,1,1,0,1,0,0,0,15
8269,46000,2020,2417,139000,1,1984.0,0,0,1,1,0,1,0,0,0,28
8270,144000,2019,2019,117000,2,1999.0,0,0,1,1,0,0,1,0,0,13
8271,14527,2022,4731,440000,1,1991.0,0,0,1,1,0,1,0,0,0,0
8272,134000,2016,985,33000,4,1242.0,0,0,1,1,0,1,0,0,0,30
8273,505,2023,2130,156000,1,1341.0,0,0,1,1,0,1,0,0,0,37
8274,505,2023,3096,265900,1,2487.0,0,0,1,1,0,0,0,0,1,12
8275,219000,2008,1074,10000,2,1584.0,0,0,1,1,0,0,1,0,0,19
8276,17500,2021,2130,137740,3,1998.0,0,0,1,1,0,1,0,0,0,17
8277,505,2023,1864,158000,1,1798.0,0,0,1,1,0,0,0,0,1,12
8278,505,2023,1864,158000,1,1798.0,0,0,1,1,0,0,0,0,1,12
8283,14527,2022,3366,275000,1,1332.0,0,0,1,1,0,1,0,0,0,0
8284,14527,2022,3366,315000,1,1498.0,0,0,1,1,0,1,0,0,0,1
8285,124000,2019,1604,92000,2,1461.0,0,1,0,1,0,1,0,0,0,36
8286,138000,2018,2019,125000,1,1798.0,0,0,1,1,0,1,0,0,0,27
8287,66000,2019,2130,118800,1,1798.0,0,0,1,1,0,1,0,0,0,12
8288,505,2023,1902,235000,1,2488.0,0,0,1,1,0,0,0,0,1,19
8289,137178,2017,1835,113000,2,1999.0,0,0,1,1,0,0,1,0,0,35
8290,165000,2018,3357,229000,2,3200.0,0,1,0,1,0,0,1,0,0,19
8291,48000,2019,2563,179900,3,1968.0,0,1,0,1,0,1,0,0,0,27
8293,84000,2019,1604,107000,2,1580.0,0,0,1,1,0,0,1,0,0,35
8294,106000,2016,2563,99910,2,1499.0,0,0,1,1,0,0,1,0,0,6
8295,167000,2015,1962,89900,3,1395.0,0,0,1,1,0,1,0,0,0,1
8296,160000,2016,1424,50000,2,1399.0,0,0,1,1,0,1,0,0,0,2
8297,89000,2019,2019,129900,2,1998.0,0,0,1,1,0,1,0,0,0,19
8298,115000,2014,2397,69900,2,3564.0,0,0,1,1,0,1,0,0,0,33
8299,34000,2021,4731,389900,1,1950.0,1,1,0,1,0,1,0,0,0,20
8300,260000,2014,1424,27999,1,1596.0,0,0,1,1,0,0,1,0,0,29
8301,11089,2021,1529,79900,1,999.0,0,0,1,1,0,0,1,0,0,36
8302,175000,2013,1424,28000,2,1591.0,0,0,1,1,0,0,0,1,0,35
8303,240000,2012,1726,90000,3,2987.0,0,1,0,1,0,1,0,0,0,7
8304,69000,2018,3357,189000,1,3497.0,0,0,1,1,0,1,0,0,0,29
8305,158000,2018,1835,111000,2,1999.0,0,0,1,1,0,1,0,0,0,35
8306,70000,2019,4731,217999,3,1798.0,0,0,1,1,0,1,0,0,0,1
8307,162000,2013,1424,25000,2,1362.0,0,0,1,1,0,0,1,0,0,2
8309,14527,2022,4731,340000,1,1496.0,0,0,1,1,0,1,0,0,0,20
8311,120000,2017,3357,219999,2,1998.0,0,0,1,1,0,1,0,0,0,6
8312,148000,2013,2397,89000,3,1984.0,0,0,1,1,0,1,0,0,0,1
8313,90000,2019,1604,80000,2,1798.0,0,0,1,1,0,0,0,0,1,21
8314,203000,2013,1205,21500,2,1248.0,0,1,0,0,1,1,0,0,0,30
8315,58000,2020,3366,194900,3,1332.0,0,0,1,1,0,1,0,0,0,20
8316,128000,2016,2397,239999,2,2987.0,0,1,0,1,0,1,0,0,0,20
8318,66000,2019,1835,110000,2,1461.0,0,1,0,1,0,0,0,0,1,21
8319,160000,2018,1604,110000,1,1580.0,0,0,1,1,0,1,0,0,0,13
8320,165000,2018,2019,105000,1,1999.0,0,0,1,1,0,1,0,0,0,13
8321,180000,2017,1205,72000,1,1197.0,0,0,1,1,0,1,0,0,0,27
8322,148000,2018,2563,185000,1,1395.0,0,0,1,1,0,1,0,0,0,27
8323,14527,2022,4731,345000,1,1332.0,0,0,1,1,0,1,0,0,0,0
8324,6000,2022,4731,330000,1,1332.0,0,0,1,1,0,1,0,0,0,0
8325,190000,2017,2563,90000,1,3498.0,0,0,1,1,0,1,0,0,0,21
8326,10000,2021,4731,329000,1,3649.0,0,0,1,1,0,1,0,0,0,33
8327,60000,2019,3357,430000,3,2999.0,0,0,1,1,0,1,0,0,0,0
8328,14527,2022,3366,330000,1,1498.0,0,0,1,1,0,0,0,0,1,1
8329,125000,2019,1835,115000,2,1999.0,0,0,1,1,0,0,0,0,1,35
8330,164000,2018,2019,118000,1,1998.0,0,0,1,1,0,0,0,0,1,19
8332,178580,2013,1427,58103,1,1997.0,0,0,1,1,0,1,0,0,0,10
8333,80000,2019,1835,119000,4,1998.0,0,0,1,1,0,1,0,0,0,17
8334,200000,2008,1508,25999,2,1984.0,0,0,1,1,0,1,0,0,0,28
8335,205000,2013,1303,16999,2,1596.0,0,0,1,1,0,0,0,0,1,29
8337,47325,2020,1835,123900,1,1591.0,0,0,1,1,0,1,0,0,0,35
8338,82876,2021,1811,92053,1,1997.0,0,0,1,1,0,0,1,0,0,21
8339,133663,2012,1508,48403,3,3496.0,0,0,1,1,0,1,0,0,0,29
8340,29000,2022,3366,215000,1,1598.0,0,1,0,1,0,1,0,0,0,13
8341,88000,2016,2397,225000,2,2967.0,0,1,0,1,0,1,0,0,0,1
8342,103500,2017,2563,139000,2,1984.0,0,0,1,1,0,1,0,0,0,1
8343,195000,2015,1693,59000,3,1598.0,0,0,1,1,0,1,0,0,0,6
8344,46400,2019,1102,62200,1,1248.0,0,0,1,1,0,0,0,0,1,13
8345,78907,2020,1835,120900,1,1798.0,0,0,1,1,0,1,0,0,0,12
8346,109152,2021,1811,87203,1,1461.0,0,1,0,1,0,0,1,0,0,36
8347,91787,2021,2417,130950,1,1332.0,0,0,1,1,0,0,1,0,0,21
8348,110000,2016,1693,67900,2,1197.0,0,0,1,1,0,1,0,0,0,21
8349,15660,2021,1235,80900,1,1197.0,0,0,1,1,0,1,0,0,0,35
8350,100000,2020,1604,100000,1,1461.0,0,1,0,1,0,1,0,0,0,36
8351,125000,2019,1604,110000,1,1580.0,0,0,1,1,0,0,1,0,0,13
8352,29000,2021,2130,130853,3,1798.0,0,0,1,1,0,0,1,0,0,12
8353,505,2023,3190,370000,1,1497.0,0,0,1,1,0,0,0,0,1,29
8354,175000,2012,880,29000,3,1242.0,0,0,1,0,1,0,1,0,0,24
8356,65000,2019,4731,285000,2,1991.0,0,0,1,1,0,1,0,0,0,0
8357,505,2023,3190,138000,1,1490.0,0,0,1,1,0,0,0,0,1,12
8358,54265,2020,2417,142900,1,1499.0,0,1,0,1,0,1,0,0,0,31
8359,113000,2018,1102,64500,3,1248.0,0,0,1,1,0,1,0,0,0,35
8360,70000,2019,2563,149900,1,1984.0,0,0,1,1,0,1,0,0,0,1
8361,55000,2018,1604,93900,1,1591.0,0,0,1,1,0,1,0,0,0,35
8362,95548,2020,1811,89900,1,1498.0,0,0,1,1,0,0,1,0,0,27
8363,94232,2020,1811,82900,1,1591.0,0,0,1,1,0,0,1,0,0,13
8364,158000,2017,2397,145000,2,3649.0,0,0,1,1,0,1,0,0,0,33
8365,37000,2021,2130,121250,2,1591.0,0,0,1,1,0,0,1,0,0,35
8366,141000,2019,2019,108000,2,1998.0,0,0,1,1,0,0,0,1,0,19
8367,150000,2019,1102,60000,2,998.0,0,0,1,1,0,0,0,1,0,13
